id,version_group,patch_hotfix,patch_name,patch_wiki_reference,Binaries/Win32/Paladins.exe,Binaries/Win64/Paladins.exe,ChaosGame/CookedPCConsole/GlobalPersistentCookerData.upk,ChaosGame/CookedPCConsole/GuidCache.upk,ChaosGame/CookedPCConsole/TgClient.upk,ChaosGame/CookedPCConsole/assembly.dat
3342041697892689199,1.4,True,1.4 Hotfix 2,Paladins_Version_1.4.2795,94ebf07aeb00a2e744c8de6bef9ca7ee8cd0a4ff,c007a4da1236e4d61cfec4fde814c286fdc7b473,f180f4b594d94daffe0f9b3cb937293353282aa9,532803a7348561ec7b4349b3cec8004a3f39ad50,b742fdd158bf0ba1fb2a6e4fb23a7944ed1dd46f,8a4acba5102ecdb7b96be0aa95d9b6c6d4cff121
1120299342557869784,1.5,False,Xenosynthesis,Paladins_Version_1.5.2800,5a566007516c8da3025ef582a50d8b4040b1de44,2e7c1e7ff210418b698ca62f81e77a0293b1e391,0d4ad67410178d73814d44cfa2336166e003ad97,39ee80c866fbe6f873d96137ed554181d5e84b26,0804a47350e915f9c986094fa18f2c0c343115a4,9aceaf8018d79eba9babe42aab0b7bf373e9286f
9010301706042435942,1.5,True,1.5 Hotfix 1,Paladins_Version_1.5.2802.3,db67bad8ca62792ad8a26b1e17d2c642bdf220b9,55913f4bc7e7d237f948ca2096824bd62a08f89f,b2011991276f0ca0cc44290e8d104a643d9e3cdf,9cf0d76ad79dfaeba9fa7afbdbfa67e61d2161e8,80e6544ac9ac93b33254b7cc821e4a7ac32b8e19,f6518e58bcd4b1392d503aa429d070245be646be
5199357360950420864,1.6,False,Dark Tides,Paladins_Version_1.6.2869.1,817d5da0db6c647584e413e0b326cb108e771468,d77f52183c2c2841d232506518219453d52aab5e,3698fabb1b4756ca5fb3f4492619c8f4325c6731,6c15e1b2a2ce5766af7b40795f4eaf76f9443bae,63216377c5a84f7b55a3de0071ea2aca5f510330,81444c6f00d2b939cf5ca2fcbfa3bc9324bea577
8876653573077024521,1.6,True,1.6 Hotfix 1,Paladins_Version_1.6.2870,9e383e8fb678ca7e77fac57f4a60bcdec9ee9a9f,b81efc7c56b29b59c49a4780fe14e9c01a70b2c8,aaa33aca373d104804cf49efa8b933f1dad1d05e,481044e2a9c3cd66bb270ada5a3a9f177873b14d,551b48fc21bd7ac393118c7fd2331c97d88a4d41,fc58a3b39516531de122f6e36297840807ff8616
4477222210912890035,1.7,False,HRX-Treme,Paladins_Version_1.7.2876,8bf462810cc1424cb6241757c51185cbebdb0783,3abb07e4195564cf4c2045fce6238ec2d53c37cf,aaa33aca373d104804cf49efa8b933f1dad1d05e,481044e2a9c3cd66bb270ada5a3a9f177873b14d,551b48fc21bd7ac393118c7fd2331c97d88a4d41,fc58a3b39516531de122f6e36297840807ff8616
6072518437505570776,1.7,True,1.7 Hotfix 1,Paladins_Version_1.7.2878,cfcb5b9083427187db14034b9b8b247d79365839,5dafb716a62450d0876945740805dd914c2c5945,aaa33aca373d104804cf49efa8b933f1dad1d05e,481044e2a9c3cd66bb270ada5a3a9f177873b14d,551b48fc21bd7ac393118c7fd2331c97d88a4d41,fc58a3b39516531de122f6e36297840807ff8616
2197177485862158087,1.7,False,HRX-Treme,Paladins_Version_1.7.2876,11f96d0195df08a3550da29f1c7997e120f2a6bd,4c17ff3ebf87e7c5b4f1a6203079ad102d0b6416,fe9daf85a73b5da6528ee77c5462df442009dc6b,bb6831f1e29a3ca0bbd6a7d218c173e7149a371e,75aad6bd41b44f4affee6a6e8688d7ab8b42bbd3,2838aebc79069fe2803cd9bd214742a192b8750c
4675205458014932795,1.7,True,1.7 Hotfix 1,Paladins_Version_1.7.2878,af58959284eb472a80400afaafc2cc001427f8e7,e13b3bb8940993c3716afa25c1d416f7e1dfbaba,b038407d702a49d2d8cfe56e30a0ef1cb7da8d12,9a04eb4073ec4f6a1e916abf076ce637a0ca119c,73a8df67819bfd1cfc7dbcf75f7933c7e2995c20,e04649b99ea82e620461fc8e6bfba3d9330b4ba4
5565632295308422703,1.7,True,1.7 Hotfix 2,Paladins_Version_1.7.2878.3,577589297181623f55c2fecb8b79369e96a0363b,4e14a9f6ebdb1c50879fc37da7a995b850f4d7ae,b038407d702a49d2d8cfe56e30a0ef1cb7da8d12,9a04eb4073ec4f6a1e916abf076ce637a0ca119c,73a8df67819bfd1cfc7dbcf75f7933c7e2995c20,e04649b99ea82e620461fc8e6bfba3d9330b4ba4
1588300258733682899,1.7,True,1.7 Hotfix 3,Paladins_Version_1.7.2878.9,577589297181623f55c2fecb8b79369e96a0363b,4e14a9f6ebdb1c50879fc37da7a995b850f4d7ae,b038407d702a49d2d8cfe56e30a0ef1cb7da8d12,9a04eb4073ec4f6a1e916abf076ce637a0ca119c,73a8df67819bfd1cfc7dbcf75f7933c7e2995c20,e04649b99ea82e620461fc8e6bfba3d9330b4ba4
9005119033746204441,1.7,True,1.7 Hotfix 3,Paladins_Version_1.7.2878.9,6f6545338b025a50b50f72123fb3a13c6451f2fb,4defdbca75138da8379a3ff4213e4a8d8d5fbb0b,b038407d702a49d2d8cfe56e30a0ef1cb7da8d12,9a04eb4073ec4f6a1e916abf076ce637a0ca119c,73a8df67819bfd1cfc7dbcf75f7933c7e2995c20,2e65560131fb93b21b768e14fcd5abea64ffed18
8607748873120093461,1.8,False,Remix,Paladins_Version_1.8.2943.12,933b6a943a5b8c335a16b6f8992028b33a987181,2a31f2fab03ce7400b7fb516329bd6258951ff65,a70343ebc1d2e1f7bc6ca4fd7316cbdc48c9849e,5d959f3d6a5b6f70bbdc25c7af198031a6211a1b,3403037637ac80e59d899af17b3cefcfe745d56f,af565fc5027bb67addfb3aff31080f49dba9f08e
5311956936162591154,1.8,True,1.8 Hotfix 1,Paladins_Version_1.8.2943.17,fb227131589b1d6bbdc1e5feb4cf1aad848f2484,3b9d8d3882aa6e6561b4e443a58beb64c7deb219,a70343ebc1d2e1f7bc6ca4fd7316cbdc48c9849e,5d959f3d6a5b6f70bbdc25c7af198031a6211a1b,3403037637ac80e59d899af17b3cefcfe745d56f,af565fc5027bb67addfb3aff31080f49dba9f08e
7676725483035728447,1.8,True,1.8 Hotfix 2,Paladins_Version_1.8.2944,05974fed8e6049dae2731a6b8e61082d4f0a2388,6031ba5eaded1c4e26c0ad2271d77d537eec4831,800eabccae9c7b6a1744584e5d75fe7f07f4a8bc,c914a015b08416cff77d590b16e0e6430ee7cda7,3403037637ac80e59d899af17b3cefcfe745d56f,73a9ae3411be2c03de1d1eac57e2c8e4928d9de4
4050058499562089295,1.9,False,Merry Mayhem,Paladins_Version_1.9.2977,6457fe6e93a3f0fe9c9136d0ee55a4d3ccca3180,46346b6eee15a69690ead9490bb6ff6fe1686f84,8d44d04bb2fd5b2e836a526c6767b53c1fdbbf42,e993b66020e1ab2abbafe862450a983bb840c3d8,7322c830ddf88983704738df8670b35967eb1cc8,562d84a6d44d47f9cfe0a3fa6f7b99f134fab288
4883078478166596370,1.9,True,1.9 Hotfix 1,Paladins_Version_1.9.2977.6,c640041467acca484f14fffa37802a8420588c74,9117aabe6775c9ac5622783306c5cc1136fd28d3,8d44d04bb2fd5b2e836a526c6767b53c1fdbbf42,e993b66020e1ab2abbafe862450a983bb840c3d8,7322c830ddf88983704738df8670b35967eb1cc8,562d84a6d44d47f9cfe0a3fa6f7b99f134fab288
3378673758968780541,1.9,True,1.9 Hotfix 2,Paladins_Version_1.9.2979,00c038c4289940bcf835e3b7463d268cff979a00,58d2d5ee6f2ac7c3f0dc7153a6575740919d2249,2609f18cc666b04a9e3dd56f03035236c95896bb,fb3bca5dd318208e83e371ddbc5fac1efa08f29b,7322c830ddf88983704738df8670b35967eb1cc8,d8c386a4a2086d090c5039d72d723746f3f3e965
2736758526888794129,2.1,False,Fire and Ice,Paladins_Version_2.1.3013.12,834649670e4c38d004835ce321ea22936ce6859f,fe0503bae96b68f12b4415d6893c99ec4b73be95,2563c54aefa501602f3bc782ea784fa79ed7d83b,c5096763a5cb089d8047b05b3df0f086a02a45ec,8b145afe8e477cbe2205a63a447519f590e4ff55,f92f173b9dd0446c84c43b3bc3d61a9f780f0fc7
17519620888899086,2.1,True,2.1 Hotfix 1,Paladins_Version_2.1.3013.13,a485ce6c4d951e5864d7c947d4c78e0f0976e748,5de430297f27341bd46c101545070a75493a783b,2563c54aefa501602f3bc782ea784fa79ed7d83b,c5096763a5cb089d8047b05b3df0f086a02a45ec,8b145afe8e477cbe2205a63a447519f590e4ff55,f92f173b9dd0446c84c43b3bc3d61a9f780f0fc7
6500386239054717813,2.1,True,2.1 Hotfix 2,Paladins_Version_2.1.3013.17,e39803ac1b3b69894e3ebbc97c8f488f704d97ad,12788720031584b53f6ea911df5d6ba9d1531b42,2563c54aefa501602f3bc782ea784fa79ed7d83b,c5096763a5cb089d8047b05b3df0f086a02a45ec,8b145afe8e477cbe2205a63a447519f590e4ff55,4bdc76b9311e98a2c4556f936a6166bf888e5df9
2223968121356722624,2.2,False,End Times,Paladins_Version_2.2.3058.5,e7fa7b5e345a2d60e4079d71ae120445934224e0,226075c9e6669526bf5fe1d185f95a0f49520ee1,8b2f9b9181f8d225a1f59bd68e5ac356e01aa33c,1b02d4124ea1893b790540eda229676882b2d17b,5efe033b2ca47308d2e7b9ff18bfc911213a900d,8552bafa7ec073ed85d48ed321ae0f64d82a2589
5010221939909755751,2.2,True,2.2 Hotfix 1,Paladins_Version_2.2.3058.11,304baa041eae10b3506a35cce027b72a41e90b3d,883e3ac25309a49bf73ff51de0cf5489d1d5b726,8b2f9b9181f8d225a1f59bd68e5ac356e01aa33c,1b02d4124ea1893b790540eda229676882b2d17b,5efe033b2ca47308d2e7b9ff18bfc911213a900d,8552bafa7ec073ed85d48ed321ae0f64d82a2589
2216632362033478945,2.2,True,2.2 Hotfix 3,Paladins_Version_2.2.3058.13,3d1b97b2423690fc8464a2eb9e9e995627dc7846,f0d0c21300e1457f66ad96101e5ed004edd899ce,8b2f9b9181f8d225a1f59bd68e5ac356e01aa33c,1b02d4124ea1893b790540eda229676882b2d17b,5efe033b2ca47308d2e7b9ff18bfc911213a900d,8552bafa7ec073ed85d48ed321ae0f64d82a2589
3760350411182375444,2.3,True,2.2 Hotfix 4,Paladins_Version_2.3.3060,25dee127607a2b81f288c2e3d5cf67f8f69c45b2,6c26d04cf36547b9a86d6b052fa77aa73fa4010f,5fb681408acd78fb9c29af9b0248fadc4421ddf3,cab4934eeabc4086d4328d7bd5156d23cdd12212,4e44632e59223162add020e0eca0156b9671d4de,e8d0549fbe5a0fe49f51575bb109033b45186e82
7281558238196354606,2.4,False,Future's End,Paladins_Version_2.4.3113.12,c626aaf8da7b08b68869f839bf13e37f9366e25d,9379ecf57ebba2235fe6c28f887de41a176d2ac3,8e86ccfc5077065fbce6789b65087526ee106a8d,caa9a0a904cbf85fc3c6766f3485cd0b79f75f7a,e9d295ca993de09e1fdf95cb06400d59882f01e4,64a736c759fc02600922358098098a12a437bd25
2773314333723622542,2.5,False,Street Style,Paladins_Version_2.5.3159.4,787f4ab72554f282f4527769aca5433101038e54,0953ba413af9392e8e4e57ede324f257dad35bd4,dea9520882a8da0ad77216573f2ff783c8b0c2c7,3df1f50f00e9ef1dbc5497e4dffdda786d49cea5,2a3d0800c8282335b2d46353a7e200bc9e104e4f,dbde0c7bed907304d2d63a14492729fe6da784d0
1969190249651838835,2.5,True,2.4 Hotfix 1,Paladins_Version_2.5.3159.6,45b3c3159e1fe8fadcc2bb174754d30c10ae7fe7,addbb4b320b11539a88b3e2b9d5433ad28a17087,dea9520882a8da0ad77216573f2ff783c8b0c2c7,3df1f50f00e9ef1dbc5497e4dffdda786d49cea5,2a3d0800c8282335b2d46353a7e200bc9e104e4f,dbde0c7bed907304d2d63a14492729fe6da784d0
1426846541855009052,2.5,True,2.4 Hotfix 2,Paladins_Version_2.5.3159.8,12c007b45f8e7ef178e53c0e806d3505b5d1826c,e8aa6ddc34fa066b963a8eacca0f03ef3867cb6e,dea9520882a8da0ad77216573f2ff783c8b0c2c7,3df1f50f00e9ef1dbc5497e4dffdda786d49cea5,2a3d0800c8282335b2d46353a7e200bc9e104e4f,dbde0c7bed907304d2d63a14492729fe6da784d0
3387728855292280869,2.6,False,Steel Forged,Paladins_Version_2.6.3199.7,6919bab6d17ca4ca8cbdd9a50c66350546ece599,25d22042f250bc0d03165990505db33dba1976e2,f1abbc763246094a367574e9f456ac527e01e087,27349ee1b9f5fb2a80e844ac1e77da7ee4ad6088,96caf7b5499a144917a4228faf1c41a8eaa48e0d,91fe3038d2f53e1bf5143b080914a8819ca91d18
6536836389198178154,2.6,True,2.5 Hotfix 1,Paladins_Version_2.6.3199.13,03f7f3e34dc0560ce47c99d439b4600083a57eac,65bc259ebf04e4c029a41f8e90312b016393ccff,f1abbc763246094a367574e9f456ac527e01e087,27349ee1b9f5fb2a80e844ac1e77da7ee4ad6088,96caf7b5499a144917a4228faf1c41a8eaa48e0d,91fe3038d2f53e1bf5143b080914a8819ca91d18
3479659780909254764,2.7,True,2.5 Hotfix 2,Paladins_Version_2.7.3201.8,faeb95428f402c171dc62ae4287133a80b44c954,07578747e14931761b64c09079b31ffe60b07855,853990a95a368651083b37663faa576acd31490a,d2ec246580f18b52154f9480e446c42e54a1df1e,ccbae853dc0e95fd9de1fb751ef0715961dfe38e,940d3fdf0912c6315cf0e008b73479043029b29f
5922442275731745872,2.7,True,2.5 Hotfix 3,Paladins_Version_2.7.3201.12,377d5ab0ee61f54b44445a91859712c80c85bb38,ae995c5fe4f449eb82f88f9f94567defdff04583,853990a95a368651083b37663faa576acd31490a,d2ec246580f18b52154f9480e446c42e54a1df1e,ccbae853dc0e95fd9de1fb751ef0715961dfe38e,12cbced4c04658add48cf780c7c0a90d8f3bce5f
5864775721887073477,2.7,True,2.5 Hotfix 4,Paladins_Version_2.7.3201.15,fe9f8c825fae0b6dc6e277f593017913407a7b6d,ea5f8ce1bbba2d96e3c5fea45e4a56294a7b82e2,853990a95a368651083b37663faa576acd31490a,d2ec246580f18b52154f9480e446c42e54a1df1e,ccbae853dc0e95fd9de1fb751ef0715961dfe38e,12cbced4c04658add48cf780c7c0a90d8f3bce5f
2708647320622104438,2.8,False,Sun & Moon,Paladins_Version_2.8.3275.5,10ed1c2f94c832ed6ad35e650b6dfa9b8e2bd4e3,9a784a2519b639f92bc19e5920f8f58f45046c72,f582887d91eeeff5b5dfdec799af4ad2a27a397f,398440eb7b84b02c3a67d3e3768d3b5f5ccf5f3e,b744b0a33608ac19f6a94734dbdb04d4b5dd717c,a5845394f46af50cd01caeed6eb26fd8bd24b59b
3230208701199623480,2.8,True,2.6 Hotfix 1,Paladins_Version_2.8.3275.13,fbd702ac17497f638a0b14540f1b2e3712027f6d,451d6a11060835972b862198f09d6f4edcb9b415,f582887d91eeeff5b5dfdec799af4ad2a27a397f,398440eb7b84b02c3a67d3e3768d3b5f5ccf5f3e,b744b0a33608ac19f6a94734dbdb04d4b5dd717c,de868b1ba1f0b76e01236ff54e28337c876a191a
6199584519987820597,2.8,True,2.6 Hotfix 2,Paladins_Version_2.8.3275.21,92d9654330ddde39d3cf4dcb5b7a28b9b2c1c17b,fc14848edd8c7cc66aef60be1f157fa978d726b0,f582887d91eeeff5b5dfdec799af4ad2a27a397f,398440eb7b84b02c3a67d3e3768d3b5f5ccf5f3e,b744b0a33608ac19f6a94734dbdb04d4b5dd717c,de868b1ba1f0b76e01236ff54e28337c876a191a
6961466183224530014,2.9,True,2.6 Hotfix 3,Paladins_Version_2.9.3276.0,5122d391e3830f967c7eb4800493328c80b1e4a1,0761603d52365864b5de1004b3159c9cf4d03934,cb31e317dd23fe931ee87e292940363a2de028ea,a53dd74f80abebc146568ffb98729ceb1b3e7b95,b744b0a33608ac19f6a94734dbdb04d4b5dd717c,492be414d01c1331943ddfa19c6ab270b829645d
4800895348880562769,2.9,True,2.6 Hotfix 4,Paladins_Version_2.9.3276.4,6fc21e39617508220825e7e4514f9f4301a0b9e9,22e179e24d8d8c3d438e9694b84867d6b87134de,cb31e317dd23fe931ee87e292940363a2de028ea,a53dd74f80abebc146568ffb98729ceb1b3e7b95,b744b0a33608ac19f6a94734dbdb04d4b5dd717c,492be414d01c1331943ddfa19c6ab270b829645d
6708518798945405927,2.9,True,2.6 Hotfix 5,Paladins_Version_2.9.3276.5,c3637cf6274282245ef3ed28bb43649eed6fcb37,6eeb282994516c3834a6f9e2085733e7969fa776,cb31e317dd23fe931ee87e292940363a2de028ea,a53dd74f80abebc146568ffb98729ceb1b3e7b95,b744b0a33608ac19f6a94734dbdb04d4b5dd717c,492be414d01c1331943ddfa19c6ab270b829645d
2285725398214273754,2.10,False,Pirate's Treasure,Paladins_Version_2.10.3351.2,4752be9a107c886c685bc951c296914c2c948e44,b3327b85a8be0905a85e5bb65e209992a63fc1f5,fc1b92f26e9128c8dfce463e39b452c3e99d5af3,48a8b3fb368e0d6c3b538aaac157ad9bfcb9fd67,98c341b15833f5dce46209eed3ae68ee0beae7bc,58704e4ded9bc11c86ee461e4c07ab50c4749e94
1982181209846328923,2.10,True,2.7 Hotfix 1,Paladins_Version_2.10.3351.7,a13f56d05100df39e9ee5b72c35b3bbe818073a7,6a3521273895b68d380cfd1b6460920f820f18cc,fc1b92f26e9128c8dfce463e39b452c3e99d5af3,48a8b3fb368e0d6c3b538aaac157ad9bfcb9fd67,98c341b15833f5dce46209eed3ae68ee0beae7bc,c25a0327ed7fb15037603d503616f8a51bcf6ec8
6016729773150122986,2.11,False,The Damned Frontier,Paladins_Version_2.11.3416.8,a15f22fc7d913a26f4f21529d7731afdf0f2ec5e,d9b2921567724a5874c15cdc8df3e0d9abc229b7,8fe22ecca5e564782b314100e6b7af69a3640297,32958c54956ade28d9aa076494025a3de904c3a4,23bd100ed1b8a842e350d0ec55b89cb6a62d56cc,88bec8eb6f4406aec20325513a2e30c561042cf9
8448842829258036435,3.1,False,A Tigron's Tale,Paladins_Version_3.1.3487.7,4589a5c0613723914588e7beda6fe83d166b637f,ce5f23c887876b14627fbe97df290d233aeae464,8fe22ecca5e564782b314100e6b7af69a3640297,32958c54956ade28d9aa076494025a3de904c3a4,23bd100ed1b8a842e350d0ec55b89cb6a62d56cc,a66c7b288bddb63489e73fd1acea3f9b09511ec4
6116893073272919689,3.1,False,A Tigron's Tale,Paladins_Version_3.1.3487.7,2da7f303755eec35966589bf8c8e0f8f1498d965,e3155e8cbe16e85ca743a8c18c458c686ba8717a,42e1306826b626304c127a64abc04c950f76bcbd,8fa1437f175a4c250fd1cf7836d7849ff6fda650,9ca55911ba026b55c401825f3aa6658a76f4b4eb,3a693292f1b7df25ede017510d32b1dc973c9844
7314480097271884739,3.2,False,Sands of Myth,Paladins_Version_3.2.3587.5,6a0f4c30f5aa04a84570b701d9cc55551a078690,707942474b155ff53bb81a3a7fa7e20b0923879b,8fe22ecca5e564782b314100e6b7af69a3640297,32958c54956ade28d9aa076494025a3de904c3a4,23bd100ed1b8a842e350d0ec55b89cb6a62d56cc,477eb78336b9d7053aa1f0f19aa82b2e376c4942
1256178514038783438,3.2,False,Sands of Myth,Paladins_Version_3.2.3587.5,c62e71090d7683119ed9ae2d882d047982def196,cce00ab9166707c68878a16a2f3b3956f4c0b87e,42e1306826b626304c127a64abc04c950f76bcbd,8fa1437f175a4c250fd1cf7836d7849ff6fda650,9ca55911ba026b55c401825f3aa6658a76f4b4eb,dec8e067b168b3139243d885ac221809e6bcd3bf
5643530014438111390,3.2,False,Sands of Myth,Paladins_Version_3.2.3587.5,37016c41397b11d113208b211163e6ce2122ced4,2b46a52c7388de3a7b078a24fdb0086f87841de8,de8d00eaa410a9912ac969993c6f69332cb8e4c7,faf39011f5255c4f231143362d50bfd308aafb7b,682e60e163697f2aab05096d6262db802bcf75af,42fea1643dd56c33173a1e507ab69bdfb6ef3833
8244981668258196569,3.3,False,Darkness & Dragons,Paladins_Version_3.3.3657.3,568a95b00a3c71ff4f0d663e896bbc79213de588,24100ebf89378627daa132527934e69f24749bd8,42e1306826b626304c127a64abc04c950f76bcbd,8fa1437f175a4c250fd1cf7836d7849ff6fda650,9ca55911ba026b55c401825f3aa6658a76f4b4eb,1b422adaf901b69e4ef13f4d985e9abfb0939d9d
648543515993987870,3.3,False,Darkness & Dragons,Paladins_Version_3.3.3657.3,1b95442651e2712f19b3891899d674df2163d479,0c88dbd281f5dedae6d27588c4a2dce734953d44,de8d00eaa410a9912ac969993c6f69332cb8e4c7,faf39011f5255c4f231143362d50bfd308aafb7b,682e60e163697f2aab05096d6262db802bcf75af,42fea1643dd56c33173a1e507ab69bdfb6ef3833
6332315496047429755,3.3,True,3.3 Hotfix 2,Paladins_Version_3.3.3661.7,bf236bc8f4918834efb06cc251d4a3f488ef5fd8,b5444a1b6505e4b82ed889a9f3d939ca0d51ce3c,6b54aa9ffd9682d70ca582740c25d75cb89e55ce,efe9fcac79876f5c27a576ea4026d863d9753783,682e60e163697f2aab05096d6262db802bcf75af,feef2a6ed09662051e7915117bacfa1c208491ea
2570649791402325697,3.3,True,3.3 Hotfix 3,Paladins_Version_3.3.3661.9,8771c0f69c809e086de8f27e6d7534517d449488,f192bfc0d8a562c84fceee928f6ef0f2f6eb51d7,6b54aa9ffd9682d70ca582740c25d75cb89e55ce,efe9fcac79876f5c27a576ea4026d863d9753783,682e60e163697f2aab05096d6262db802bcf75af,feef2a6ed09662051e7915117bacfa1c208491ea
8737487855516698527,3.3,True,3.3 Hotfix 4,Paladins_Version_3.3.3661.12,aeca5f25623740a74ac1fab9a67cad095713ce20,027b27a95319d0e9b33db670dd902c6128a65110,6b54aa9ffd9682d70ca582740c25d75cb89e55ce,efe9fcac79876f5c27a576ea4026d863d9753783,682e60e163697f2aab05096d6262db802bcf75af,feef2a6ed09662051e7915117bacfa1c208491ea
4373266671509007419,3.3,False,Darkness & Dragons,Paladins_Version_3.3.3657.3,8d9e6b613a0f831cee6e709e59a3a843d866d960,4696f8db2d5f9650cac73eaa926ca79b849eb345,a212870a58ad47d368b92ad2f21c4ceca3170053,28e3f3f069dfa45af98c5ce6c86d80c010e7231e,9c25b411a7c8761277e438d71224c7da8be5616e,6adaabc816bc7c6c50c75828d8d79cd07c20eacb
4914020451868662627,3.3,True,3.3 Hotfix 2,Paladins_Version_3.3.3661.7,41e713ee84f579bcc1559ddcce37286b8f7fb69b,3be77a9850370098d44c85837e4d4598b5ebba44,62c5a1e27413acbababa230ab694b3ba503ec1e5,468005dc58d6bbe1b8a00be963b7b97f16601d66,9c25b411a7c8761277e438d71224c7da8be5616e,6c2083859886e14db8c800f34b821504195735d7
2246757345858240414,3.3,True,3.3 Hotfix 3,Paladins_Version_3.3.3661.9,2bcfc8044d43ef3d42aa465e3109ab3ce4ab01ce,f05aa56665516e7c2abf7e8b2f20e102a39a32ca,62c5a1e27413acbababa230ab694b3ba503ec1e5,468005dc58d6bbe1b8a00be963b7b97f16601d66,9c25b411a7c8761277e438d71224c7da8be5616e,70af53d4c2786701507fe8c5f4795e5f79003e2b
6444527824822525184,3.3,True,3.3 Hotfix 4,Paladins_Version_3.3.3661.12,bf0f72c98f910e2ae28715512909ef97e1d299a1,e541ded03bb651d87b49ef219d8c3f03d4190d02,62c5a1e27413acbababa230ab694b3ba503ec1e5,468005dc58d6bbe1b8a00be963b7b97f16601d66,9c25b411a7c8761277e438d71224c7da8be5616e,1e9b63a17f4556c58393c187190405723f44854a
2215049597028102807,3.3,True,3.3 Hotfix 4,Paladins_Version_3.3.3661.12,9c28bd9fedf5dc9d26e8fba9fd1a019a2ae399e7,a9c9b97ba3d1bcb2e6f687c1857811fdf81a34fe,62c5a1e27413acbababa230ab694b3ba503ec1e5,468005dc58d6bbe1b8a00be963b7b97f16601d66,9c25b411a7c8761277e438d71224c7da8be5616e,1e9b63a17f4556c58393c187190405723f44854a
3300252441729716597,3.4,False,Radiant Stars,Paladins_Version_3.4.3767.9,85f3975a744170dc32ff57ea2f496c3acf7050ba,f6f4531b9613cc5a79fa3c723c4b5440a254391b,f7c03989a5b9b2d22ef8cb055459f814dd0dc505,bf2f458915beeadf2b8bcfe9a4eeeb3046d5bade,d6c23ac4daeef0242b671bd9d752a6cb8314ad6a,eb507ee178cc568035e382a6b7c0b45dc91a1d16
8268211321498047402,3.4,True,3.4 Hotfix 1,Paladins_Version_3.4.3767.13,2d395818e7f0d107ad1eab4d1709dd299133053e,9dc31eda4509842e9aa0f887443809adffed9f6d,f7c03989a5b9b2d22ef8cb055459f814dd0dc505,bf2f458915beeadf2b8bcfe9a4eeeb3046d5bade,d6c23ac4daeef0242b671bd9d752a6cb8314ad6a,93d8cd491a77b9d0fc0bfc5edc2b0ac58a159dbb
5376337349870200501,3.4,True,3.4 Hotfix 2,Paladins_Version_3.4.3767.15,a31654f508a23e73269efd8cd87d97d2e3842a00,b388e968fbbcf7a22ddebe4fb63e695c71b8fa20,f7c03989a5b9b2d22ef8cb055459f814dd0dc505,bf2f458915beeadf2b8bcfe9a4eeeb3046d5bade,d6c23ac4daeef0242b671bd9d752a6cb8314ad6a,7271f9e62f19f8613f23a526928d18abb8dc1ea9
449246604289371448,3.5,False,Vora's Pact,Paladins_Version_3.5.3881.0,8688eba7a9aa95c5c543609f2699f606c39a2e04,a5fabb7f023c7d0659117e15a816c075917058dd,b6e35e1371bc643c1b37185e7b07dfb598181842,a2dd50179f65341cfed16199deee589fa7b063b5,76106868b41a05c41a2b9d18b3ea592e7da2cca1,9ebd9c9600f59c287915d191c55ae13bacbbf143
2183617122279473032,3.5,True,3.5 Hotfix 1,Paladins_Version_3.5.3884.0,8aa7954799166da37e9c5eb4a6b2dcfb1e739b11,2e380cf848ba5d36c2994557c629fe9d95264b32,c8417b9f2565d76cd1c30444461338a463d3e289,c7f090aac25c10804793b70643ab79a095d02226,76106868b41a05c41a2b9d18b3ea592e7da2cca1,d5cc54ed55109766dc898a1e62c86a126c669629
6820316466529149712,3.5,True,3.5 Hotfix 1,Paladins_Version_3.5.3884.0,9d789812ae8233a7738b7040e0479a6df5ff9f46,b66f292a735ef7f8580bc25a3e1b48675a924046,be3a30353b565a82004c456e3ba57e99adf5924d,57f4d153fcceda14d077349f77e22a5ebafba768,c7dc7e7842a0c478d4154124d9588d1cf37dcb4d,84ea2c8e1b419ee497e861face1908e6a9464ffa
5145254898653829603,4.1,False,The Eternal Pyre,Paladins_Version_4.1.3942.2,0587f119be7fb58461d4254bb80b8dba52df4363,f339eebc0f33d433de8ddede80d371893307d67a,349dbaa02cae6ee9aa2e61054d5b4ebe6da7f1ea,ddfda0729cf99b525642cdca12569941a4d1b025,f96370bf969dadc108beecda386f05bccf60a9f9,27ba05aef9c0db04d295be8ffb2b42efee8a2f30
5281345073966419204,4.2,False,Calamity,Paladins_Version_4.2.3983.0,316e2efc1d248fb405503a3639b0e1287e9e6893,1020f4fad2da5d2672c46859e76bc5771f01571c,9f6ecc15ecc2187557b02513d6b5efbd0934a8f1,5314b9649f5bdf75b4369da242ca303b51a69def,789b3fef9ba5391887b8db7985cd5e5f99fa0c98,f6d40ccd7434298393d679ffa881b8dce28503d3
6580661396445652590,4.2,True,4.2 Hotfix 1,Paladins_Version_4.2.3984.3,e87c9a142ad64a70b5588784f4d42e64633efb27,fea69931b5de92878cfe94d56ba817eedcbbddbb,61745dcf1af45bab05519c2932d8f006ee95d63a,735fc773868b3fce77ea5aee42370122af40816f,789b3fef9ba5391887b8db7985cd5e5f99fa0c98,98fc09626fd5435206849829aba8186f4df76bfd
